,0
8463,indications_LENTIVIRUS TEST POSITIVE
8464,indications_TENSION HEADACHES
8465,indications_MENSTRUAL CRAMP
8466,indications_OVERACTIVE BLADDER
8467,indications_RIB PAIN
8468,indications_LOSS OF WEIGHT
8469,indications_PSORIATIC ARTHRITIS
8470,indications_METASTATIC BREAST CANCER
8471,indications_CONVULSIONS
8472,indications_PAIN RELIEF
8473,indications_SORE THROAT
8474,indications_PHARYNGITIS NOS
8475,indications_FINGER SPRAIN
8476,indications_DRUG EXPOSURE IN UTERO
8477,indications_OEDEMA MOUTH
8478,indications_PAIN BACK
8479,indications_HYPERKALEMIA
8480,indications_THYROID CARCINOMA
8481,indications_LIPIDS NOS HIGH
8482,indications_NERVOUS BREAKDOWN
8483,indications_TIA
8484,indications_THYROID FUNCTION DECREASED
8485,indications_INTERVERTEBRAL DISC BULGING
8486,indications_HEART FAILURE
8487,indications_BLOOD PRESSURE RAISED
8488,indications_PAROXYSMAL ATRIAL FIBRILLATION
8489,indications_STROKE
8490,indications_TRACHEOMALACIA
8491,indications_CUTANEOUS T-CELL LYMPHOMA
8492,indications_INTERNAL HAEMORRHAGE
8493,indications_NEUROFIBROMA
8494,indications_BENIGN ROLANDIC EPILEPSY
8495,indications_GENITAL LESION
8496,indications_KETOGENIC DIET
8497,indications_UTERINE NEOPLASM
8498,indications_CHRONIC LYMPHOCYTIC LEUKAEMIA STAGE 4
8499,indications_APPLICATION SITE ECZEMA
8500,indications_ECZEMA NUMMULAR
8501,indications_COMPLICATION OF PREGNANCY
8502,indications_FEMALE SEXUAL AROUSAL DISORDER
8503,indications_RESPIRATORY TRACT IRRITATION
8504,indications_PARANASAL CYST
8505,indications_BLOOD BILIRUBIN INCREASED
8506,indications_AGRANULOCYTOSIS
8507,indications_ANTICONVULSANT DRUG LEVEL
8508,indications_THROMBOLYSIS
8509,indications_MENSTRUATION NORMAL
8510,indications_RENAL VEIN COMPRESSION
8511,indications_PRE-EXISTING CONDITION IMPROVED
8512,indications_HELICOBACTER TEST
8513,indications_ARTERIAL INJURY
8514,indications_PROCEDURAL HYPERTENSION
8515,indications_TRAUMATIC LUNG INJURY
8516,indications_APPLICATION SITE PLAQUE
8517,indications_INTESTINAL MALROTATION
8518,indications_PULSELESS ELECTRICAL ACTIVITY
8519,indications_HEPATOBILIARY CANCER
8520,indications_BLOOD TEST
8521,indications_HYPERPROTHROMBINAEMIA
8522,indications_NUCLEAR MAGNETIC RESONANCE IMAGING WHOLE BODY
8523,indications_FAT EMBOLISM
8524,indications_CARDIAC SARCOIDOSIS
8525,indications_STATUS MIGRAINOSUS
8526,indications_MYCOSIS FUNGOIDES STAGE IV
8527,indications_IMMUNOLOGY TEST ABNORMAL
8528,indications_VARICELLA ZOSTER VIRUS INFECTION
8529,indications_MULTIPLE SCLEROSIS RELAPSE PROPHYLAXIS
8530,indications_GASTRIC NEOPLASM
8531,indications_POLYCHONDRITIS
8532,indications_HEPATIC CANCER RECURRENT
8533,indications_BLOOD CHOLESTEROL NORMAL
8534,indications_PROCEDURAL VOMITING
8535,indications_GLAUCOMA DRUG THERAPY
8536,indications_UTERINE CERVIX STENOSIS
8537,indications_THYROID CYST
8538,indications_MALIGNANT HAEMANGIOPERICYTOMA METASTATIC
8539,indications_TOCOLYSIS
8540,indications_PUBIC PAIN
8541,indications_HYPERINSULINISM
8542,indications_VAGINAL FISTULA
8543,indications_TYMPANIC MEMBRANE DISORDER
8544,indications_HERPES DERMATITIS
8545,indications_VAGINAL PROLAPSE
8546,indications_FIBRODYSPLASIA OSSIFICANS PROGRESSIVA
8547,indications_ANORECTAL DISCOMFORT
8548,indications_HYPOCHLORAEMIA
8549,indications_ENDOCARDITIS CANDIDA
8550,indications_BORRELIA INFECTION
8551,indications_PERIPHERAL BLOOD STEM CELL APHERESIS
8552,indications_AESTHESIONEUROBLASTOMA
8553,indications_HEART SOUNDS ABNORMAL
8554,indications_ENTEROPATHY-ASSOCIATED T-CELL LYMPHOMA
8555,indications_SYMBOLIC DYSFUNCTION
8556,indications_SOLILOQUY
8557,indications_DEJA VU
8558,indications_DERMATITIS HERPETIFORMIS
8559,indications_TENDON OPERATION
8560,indications_FAMILY STRESS
8561,indications_URINE ODOUR ABNORMAL
8562,indications_LISTERIOSIS
8563,indications_SPUTUM PURULENT
8564,indications_THYROXINE INCREASED
8565,"indications_SLEEP DISORDER DUE TO GENERAL MEDICAL CONDITION\, INSOMNIA TYPE"
8566,indications_GENERALISED RESISTANCE TO THYROID HORMONE
8567,indications_HAEMOTHORAX
8568,indications_JAW OPERATION
8569,indications_LIBIDO INCREASED
8570,indications_PROLACTIN-PRODUCING PITUITARY TUMOUR
8571,indications_VENTRICULAR FLUTTER
8572,indications_VARICOSE VEIN OPERATION
8573,indications_PROTEIN S
8574,indications_FEMORAL ARTERY EMBOLISM
8575,indications_PENILE VASCULAR DISORDER
8576,indications_CHRONIC MYELOMONOCYTIC LEUKAEMIA (IN REMISSION)
8577,indications_TRANS-SEXUALISM
8578,indications_PARTIAL LUNG RESECTION
8579,indications_FOETAL EXPOSURE TIMING UNSPECIFIED
8580,indications_THYROTOXIC CRISIS
8581,indications_ALCOHOL POISONING
8582,indications_LIP DISORDER
8583,indications_CHRONIC LYMPHOCYTIC LEUKAEMIA TRANSFORMATION
8584,indications_LIGAMENT OPERATION
8585,indications_PROSTATIC ABSCESS
8586,indications_EXCESSIVE EXERCISE
8587,indications_URETHROSCOPY
8588,indications_ARTIFICIAL HEART DEVICE USER
8589,indications_MEIGS' SYNDROME
8590,indications_MESENTERIC VASCULAR INSUFFICIENCY
8591,indications_PERINEURIAL CYST
8592,indications_GLOMERULAR FILTRATION RATE NORMAL
8593,indications_BILE OUTPUT
8594,indications_TONGUE ULCERATION
8595,indications_CEREBRAL VASOCONSTRICTION
8596,indications_ANAL CANDIDIASIS
8597,indications_CARDIAC ASTHMA
8598,indications_DRUG TOLERANCE
8599,indications_PAPILLOEDEMA
8600,indications_CHOLESTEROL ABSORPTION EFFICIENCY DECREASED
8601,indications_HYPOPROTHROMBINAEMIA
8602,indications_WEST NILE VIRAL INFECTION
8603,indications_ERYTHRODERMIC PSORIASIS
8604,indications_PROSTATIC HAEMORRHAGE
8605,indications_COOMBS DIRECT TEST POSITIVE
8606,indications_JOINT RESURFACING SURGERY
8607,indications_CARDIORENAL SYNDROME
8608,indications_BILE DUCT OBSTRUCTION
8609,indications_SCRATCH
8610,indications_ORAL DISCHARGE
8611,indications_WRITER'S CRAMP
8612,indications_NASAL ULCER
8613,indications_MULTIPLE USE OF SINGLE-USE PRODUCT
8614,indications_UTERINE CYST
8615,indications_MYELOID LEUKAEMIA IN REMISSION
8616,indications_ATYPICAL BENIGN PARTIAL EPILEPSY
8617,indications_VAGINAL LESION
8618,indications_TRICHIASIS
8619,indications_BLOOD URIC ACID DECREASED
8620,indications_MALIGNANT NEOPLASM OF EYE
8621,indications_MULTI-ORGAN FAILURE
8622,indications_ARTHROFIBROSIS
8623,indications_X-RAY LIMB ABNORMAL
8624,indications_FACTOR VIII INHIBITION
8625,indications_MENINGIOMA BENIGN
8626,indications_ENDOMETRIAL STROMAL SARCOMA
8627,indications_SNORING
8628,indications_COLECTOMY TOTAL
8629,indications_FOOD INTOLERANCE
8630,indications_HEAD TITUBATION
8631,indications_SUPRAPUBIC PAIN
8632,indications_RENAL TUBULAR NECROSIS
8633,indications_PHYTOTHERAPY
8634,indications_OROPHARYNGEAL CANDIDIASIS
8635,indications_UPPER RESPIRATORY FUNGAL INFECTION
8636,indications_HISTOPLASMOSIS DISSEMINATED
8637,indications_ENZYME INHIBITION
8638,indications_DIHYDROTESTOSTERONE LEVEL
8639,indications_HAIR COLOUR CHANGES
8640,indications_BRADYPHRENIA
8641,indications_EDUCATIONAL PROBLEM
8642,indications_COMPULSIONS
8643,indications_EXECUTIVE DYSFUNCTION
8644,indications_NEUROTOXICITY
8645,indications_OSTEITIS
8646,indications_BORDERLINE MENTAL IMPAIRMENT
8647,indications_LARYNGEAL STENOSIS
8648,indications_NEUROMUSCULAR BLOCKADE
8649,indications_SENSORY INTEGRATIVE DYSFUNCTION
8650,indications_VASCULAR DEVICE USER
8651,indications_CAROTID ARTERY ANEURYSM
8652,indications_RADICULITIS
8653,indications_DRUG DELIVERY DEVICE IMPLANTATION
8654,indications_RADICULOTOMY
8655,indications_NEONATAL CANDIDA INFECTION
8656,indications_SPINAL CORD NEOPLASM
8657,indications_WHEELCHAIR USER
8658,indications_MELANOMA RECURRENT
8659,indications_PULMONARY VENO-OCCLUSIVE DISEASE
8660,indications_CHOKING SENSATION
8661,indications_ADRENAL GLAND INJURY
8662,indications_ANTINUCLEAR ANTIBODY INCREASED
8663,indications_CELLS IN URINE
8664,indications_CONGENITAL CYTOMEGALOVIRUS INFECTION
8665,indications_SCLERODERMA ASSOCIATED DIGITAL ULCER
8666,indications_PELVIC FLOOR MUSCLE WEAKNESS
8667,indications_CYSTITIS HAEMORRHAGIC
8668,indications_GALLBLADDER PAIN
8669,indications_CONGENITAL HAEMATOLOGICAL DISORDER
8670,indications_EXERCISE ADEQUATE
8671,indications_IMPLANT SITE INFECTION
8672,indications_RECTAL FISSURE
8673,indications_DERMATITIS PAPILLARIS CAPILLITII
8674,indications_SCROTAL DISORDER
8675,indications_RESPIRATORY SYMPTOM
8676,indications_MASS EXCISION
8677,indications_GRAFT THROMBOSIS
8678,indications_VEIN COLLAPSE
8679,indications_DEEP VEIN THROMBOSIS POSTOPERATIVE
8680,indications_VASCULAR STENT INSERTION
8681,indications_VULVOVAGINAL ERYTHEMA
8682,indications_HYPERTELORISM OF ORBIT
8683,indications_BLAST CELL COUNT INCREASED
8684,indications_LIP AND/OR ORAL CAVITY CANCER RECURRENT
8685,indications_CREPITATIONS
8686,indications_EYELID DISORDER
8687,indications_CARDIAC INFECTION
8688,indications_TONGUE CANCER METASTATIC
8689,indications_SOMATISATION DISORDER
8690,indications_RIFT VALLEY FEVER
8691,indications_SPONDYLOLYSIS
8692,indications_GASTRIC MUCOSAL LESION
8693,indications_NEUROLOGICAL DECOMPENSATION
8694,indications_EYELID FUNCTION DISORDER
8695,indications_TICK-BORNE FEVER
8696,indications_RED BLOOD CELL SEDIMENTATION RATE
8697,indications_PRECEREBRAL ARTERY OCCLUSION
8698,indications_MACULAR HOLE
8699,indications_ACID BASE BALANCE ABNORMAL
8700,indications_RENIN
8701,indications_HAMARTOMA
8702,indications_ANXIETY DISORDER DUE TO A GENERAL MEDICAL CONDITION
8703,indications_ACRAL LENTIGINOUS MELANOMA
8704,indications_BLOOD TESTOSTERONE NORMAL
8705,indications_PAROTID GLAND ENLARGEMENT
8706,indications_ACNE FULMINANS
8707,indications_ULTRASOUND SCAN ABNORMAL
8708,indications_EYELID PTOSIS
8709,indications_NUCLEAR MAGNETIC RESONANCE IMAGING BREAST ABNORMAL
8710,indications_SCHWANNOMA
8711,indications_OSTEOMYELITIS FUNGAL
8712,indications_BREAST RECONSTRUCTION
8713,indications_LEUKAEMOID REACTION
8714,indications_ADRENOCORTICAL STEROID THERAPY
8715,indications_MITRAL VALVE STENOSIS
8716,indications_RETINAL MELANOMA
8717,indications_CHOROIDITIS
8718,indications_NON-HODGKIN'S LYMPHOMA UNSPECIFIED HISTOLOGY AGGRESSIVE STAGE I
8719,indications_IMMUNE RECONSTITUTION INFLAMMATORY SYNDROME
8720,indications_DISSEMINATED TUBERCULOSIS
8721,indications_RHEUMATIC HEART DISEASE
8722,indications_SUDDEN HEARING LOSS
8723,indications_PITUITARY HAEMORRHAGE
8724,indications_CORNEAL GRAFT REJECTION
8725,indications_ADHESION
8726,indications_BLOOD CREATININE ABNORMAL
8727,indications_EPSTEIN-BARR VIRUS TEST POSITIVE
8728,indications_ANAL SPHINCTER ATONY
8729,indications_CORNEAL EROSION
8730,indications_RADIOTHERAPY TO THYROID
8731,indications_BLOOD GASTRIN INCREASED
8732,indications_PANCREATITIS RELAPSING
8733,indications_SALIVA ALTERED
8734,indications_AUTOIMMUNE THROMBOCYTOPENIA
8735,indications_HYPERVITAMINOSIS
8736,indications_SHOULDER ARTHROPLASTY
8737,indications_OPTIC NEUROPATHY
8738,indications_BLOOD LACTATE DEHYDROGENASE DECREASED
8739,indications_APPLICATION SITE PRURITUS
8740,indications_SECRETION GASTRIC ABSENT
8741,indications_ADRENAL CYST
8742,indications_GLOTTIS CARCINOMA
8743,indications_ANAL FISTULA INFECTION
8744,indications_MECHANICAL VENTILATION
8745,"indications_ANXIETY\,PANIC ATTACK"
8746,"indications_SUICIDAL IDEATION\,DEPRESSION"
8747,indications_RENAL CELL CARCINOMA RECURRENT
8748,indications_DIALYSIS RELATED COMPLICATION
8749,indications_HEPATIC INFARCTION
8750,indications_HAEMORRHAGE SUBCUTANEOUS
8751,indications_SEBACEOUS GLAND DISORDER
8752,indications_URINE OUTPUT
8753,indications_JOINT RANGE OF MOTION DECREASED
8754,indications_NEOPLASM RECURRENCE
8755,indications_BRONCHOPULMONARY DISEASE
8756,indications_HODGKIN'S DISEASE RECURRENT
8757,indications_NEUTROPENIC COLITIS
8758,indications_PERIOPERATIVE ANALGESIA
8759,indications_APPENDICITIS PERFORATED
8760,indications_TOOTH REPAIR
8761,indications_TOBACCO INTERACTION
8762,indications_CHEMOTHERAPY CYTOKINE PROPHYLAXIS
8763,indications_CONGENITAL BRONCHIECTASIS
8764,indications_ANTICOAGULATION DRUG LEVEL THERAPEUTIC
8765,indications_RECTAL PROLAPSE
8766,indications_BLOOD PHOSPHORUS DECREASED
8767,indications_RED BLOOD CELL COUNT
8768,indications_DESMOPLASTIC SMALL ROUND CELL TUMOUR
8769,indications_NEPHRITIS AUTOIMMUNE
8770,indications_CAMPYLOBACTER INFECTION
8771,indications_JUGULAR VEIN OCCLUSION
8772,indications_LYMPH NODE ABSCESS
8773,indications_PARVOVIRUS INFECTION
8774,indications_TRANSURETHRAL PROSTATECTOMY
8775,indications_NODULAR VASCULITIS
8776,indications_PHARYNGEAL MASS
8777,indications_RENAL VASCULITIS
8778,indications_CONGENITAL SPINAL CORD ANOMALY
8779,indications_HYPERADRENOCORTICISM
8780,indications_BLOOD HIV RNA
8781,indications_PHOTOPHERESIS
8782,indications_FINE MOTOR SKILL DYSFUNCTION
8783,indications_GENITAL ABSCESS
8784,indications_DRUG LEVEL INCREASED
8785,indications_HYDROCELE
8786,indications_PROGRESSIVE FAMILIAL INTRAHEPATIC CHOLESTASIS
8787,indications_LYMPHOCYTIC INFILTRATION
8788,indications_GASTRITIS BACTERIAL
8789,indications_URINE POTASSIUM ABNORMAL
8790,indications_RECTAL CANCER STAGE 0
8791,indications_LAPAROSCOPIC SURGERY
8792,indications_ASCARIASIS
8793,indications_ILEUS
8794,indications_CYANOSIS
8795,indications_COLONY STIMULATING FACTOR PROPHYLAXIS
8796,indications_SELF-MEDICATION
8797,indications_FUNGAL ABSCESS CENTRAL NERVOUS SYSTEM
8798,indications_SCHOOL REFUSAL
8799,indications_TOOTH LOSS
8800,indications_PERIPHERAL NERVE TRANSPOSITION
8801,indications_POST STROKE SEIZURE
8802,indications_ONYCHOCLASIS
8803,indications_CORNEAL IMPLANT
8804,indications_CORONARY ARTERY ANEURYSM
8805,indications_PULMONARY ARTERY STENOSIS
8806,indications_SNAKE BITE
8807,indications_BODY TEMPERATURE
8808,indications_HAEMORRHOIDS THROMBOSED
8809,indications_MALIGNANT NEOPLASM OF AMPULLA OF VATER
8810,indications_VOGT-KOYANAGI-HARADA SYNDROME
8811,indications_KERNICTERUS
8812,indications_TICK-BORNE VIRAL ENCEPHALITIS
8813,indications_DRUG SPECIFIC ANTIBODY PRESENT
8814,indications_ANGIOLIPOMA
8815,indications_CAPILLARY DISORDER
8816,indications_INTRAOCULAR MELANOMA
8817,indications_BLOOD IMMUNOGLOBULIN G INCREASED
8818,indications_PRE-ECLAMPSIA
8819,indications_METHYLMALONIC ACIDURIA
8820,indications_HYPERCORTICOIDISM
8821,indications_SLEEP STUDY
8822,indications_HEPATIC VEIN OCCLUSION
8823,indications_FRUSTRATION TOLERANCE DECREASED
8824,indications_KERATOMILEUSIS
8825,indications_PTOSIS REPAIR
8826,indications_RETINOPEXY
8827,indications_VULVA CYST
8828,indications_MICROMASTIA
8829,indications_MARROW HYPERPLASIA
8830,indications_BURIED PENIS SYNDROME
8831,indications_FACIAL PARALYSIS
8832,indications_CANCER SURGERY
8833,indications_OCULAR LYMPHOMA
8834,indications_UNDIFFERENTIATED SARCOMA
8835,indications_PULMONARY ARTERIAL PRESSURE ABNORMAL
8836,indications_LARGE INTESTINE BENIGN NEOPLASM
8837,indications_INSOMNIA RELATED TO ANOTHER MENTAL CONDITION
8838,indications_LYMPHADENECTOMY
8839,indications_B-CELL PROLYMPHOCYTIC LEUKAEMIA
8840,indications_CATHETER SITE CELLULITIS
8841,indications_MENINGITIS ENTEROCOCCAL
8842,indications_BURSAL FLUID ACCUMULATION
8843,indications_BREAST INFLAMMATION
8844,indications_HEPATITIS C RNA
8845,indications_ALCOHOL PROBLEM
8846,indications_ACUTE GRAFT VERSUS HOST DISEASE IN INTESTINE
8847,indications_DRUG WITHDRAWAL CONVULSIONS
8848,indications_UTERINE CERVIX DILATION PROCEDURE
8849,indications_NEUROSIS
8850,indications_BLOOD INSULIN INCREASED
8851,indications_NEPHROSTOMY
8852,indications_PAPULOPUSTULAR ROSACEA
8853,indications_BRAIN STEM STROKE
8854,indications_SPHINCTER OF ODDI DYSFUNCTION
8855,indications_OPTIC NERVE DISORDER
8856,indications_PROSTHESIS IMPLANTATION
8857,indications_RECTAL CANCER STAGE III
8858,indications_CARDIAC FUNCTION TEST ABNORMAL
8859,indications_OESOPHAGEAL MASS
8860,indications_GASTROOESOPHAGEAL SPHINCTER INSUFFICIENCY
8861,indications_OESOPHAGEAL OBSTRUCTION
8862,indications_FORAMEN MAGNUM STENOSIS
8863,indications_SMEAR CERVIX ABNORMAL
8864,indications_BILE DUCT CANCER STAGE IV
8865,indications_CLONUS
8866,indications_ACQUIRED EPILEPTIC APHASIA
8867,indications_GINGIVAL GRAFT
8868,indications_MYELODYSPLASTIC SYNDROME TRANSFORMATION
8869,indications_URETHRAL PROLAPSE
8870,indications_VAGINAL PESSARY INSERTION
8871,"indications_PROPHYLAXIS\,SURGERY"
8872,indications_ABDOMINAL X-RAY
8873,indications_AUTOIMMUNE UVEITIS
8874,indications_MUSCLE SWELLING
8875,indications_RETROPERITONEAL HAEMORRHAGE
8876,indications_ULTRASOUND OVARY
8877,indications_THERAPEUTIC NERVE ABLATION
8878,indications_ADIPOSIS DOLOROSA
8879,indications_GASTROENTERITIS RADIATION
8880,indications_SYNOVIAL SARCOMA RECURRENT
8881,indications_DISLOCATION OF STERNUM
8882,indications_HYPERTHERMIA MALIGNANT
8883,indications_WEBER-CHRISTIAN DISEASE
8884,indications_INBORN ERROR OF METABOLISM
8885,indications_ENDOCARDITIS BACTERIAL
8886,indications_PELVIC ABSCESS
8887,"indications_HERNIA\,SURGERY"
8888,indications_PSEUDOMYXOMA PERITONEI
8889,indications_VAGINAL ATRESIA
8890,"indications_ATROPHIC VULVOVAGINITIS\,VULVOVAGINAL DRYNESS"
8891,"indications_HORMONE THERAPY\,VULVOVAGINAL DISCOMFORT"
8892,indications_CEREBRAL ATROPHY
8893,indications_PROCEDURAL HAEMORRHAGE
8894,indications_CANDIDA ENDOPHTHALMITIS
8895,indications_INTROITAL STRETCH
8896,indications_DRY SKIN PROPHYLAXIS
8897,indications_PAPILLOMA VIRAL INFECTION
8898,indications_UTERINE RUPTURE
8899,indications_URETHRAL SPASM
8900,indications_VAGINAL CYST
8901,indications_CALCIPHYLAXIS
8902,indications_EXTRACORPOREAL MEMBRANE OXYGENATION
8903,indications_HELICOBACTER TEST POSITIVE
8904,indications_CONTRACEPTIVE RHYTHM METHOD
8905,indications_SPONDYLITIC MYELOPATHY
8906,indications_ACUTE DISSEMINATED ENCEPHALOMYELITIS
8907,indications_ARTHRITIS REACTIVE
8908,indications_FOREIGN BODY
8909,indications_ORCHITIS
8910,indications_LISSENCEPHALY
8911,indications_PELVIC CONGESTION
8912,indications_SENILE ANKYLOSING VERTEBRAL HYPEROSTOSIS
8913,indications_DYSPLASIA
8914,indications_MICROGRAPHIC SKIN SURGERY
8915,indications_ANOREXIA NERVOSA
8916,indications_ALLERGY TO STING
8917,indications_HYPERREFLEXIA
8918,indications_DERMATITIS DIAPER
8919,indications_VERY LOW DENSITY LIPOPROTEIN INCREASED
8920,indications_DACRYOSTENOSIS CONGENITAL
8921,indications_PUNCTATE KERATITIS
8922,indications_HERPES ZOSTER DISSEMINATED
8923,indications_URETEROLITHIASIS
8924,indications_CASTLEMAN'S DISEASE
8925,indications_METASTATIC CHORIOCARCINOMA
8926,indications_BILIARY DRAINAGE
8927,indications_VASCULAR STENT RESTENOSIS
8928,indications_CENTRAL NERVOUS SYSTEM NECROSIS
8929,indications_PREGNANCY AFTER POST COITAL CONTRACEPTION
8930,indications_MULTIPLE ENDOCRINE NEOPLASIA TYPE 1
8931,indications_ELECTROCARDIOGRAM T WAVE ABNORMAL
8932,indications_EAR INFECTION BACTERIAL
8933,indications_NEUROPATHIC ULCER
8934,"indications_MENSTRUATION IRREGULAR\,ENDOMETRIOSIS"
8935,indications_CHOROIDAL NEOVASCULARISATION
8936,indications_PHOTODYNAMIC THERAPY
8937,indications_TATTOO
8938,indications_ADRENAL ANDROGEN DEFICIENCY
8939,indications_BARTHOLIN'S CYST
8940,indications_BLOOD HYPOSMOSIS
8941,indications_CHEST X-RAY
8942,indications_CHOLESTASIS OF PREGNANCY
8943,indications_HAEMOPHILUS INFECTION
8944,indications_VOCAL CORD INFLAMMATION
8945,indications_TESTICULAR CANCER METASTATIC
8946,indications_SYMPATHETIC NERVE INJURY
8947,indications_CHEMICAL EYE INJURY
8948,indications_BRAIN MALFORMATION
8949,indications_R SCIATICA
8950,indications_PRIMARY PULMONARY HYPERTENSION
8951,indications_NERVE PAIN
8952,indications_LUPUS SYNDROME
8953,indications_JUVENILE RHEUMATOID ARTHRITIS
8954,indications_SINUS INFECTION
8955,indications_FUNGAL OESOPHAGITIS
8956,indications_WEGENER'S GRANULOMATOSIS
8957,indications_LOW BACK ACHE
8958,indications_ANXIETY ATTACK
8959,indications_ARTERIOGRAM
8960,indications_ORAL CONTRACEPTIVE
8961,indications_SLEEPY
8962,indications_INCREASED BLOOD PRESSURE
8963,indications_LEUKAEMIA PLASMACYTIC
8964,indications_CHOLESTEROLOSIS NOS
8965,indications_ALLERGIC RHINITIS DUE TO POLLEN
8966,indications_CONTACT DERMATITIS
8967,indications_SPASMS
8968,indications_LARYNGEAL CANCER RECURRENT
8969,indications_WALDENSTROM'S MACROGLOBULINAEMIA RECURRENT
8970,indications_SLEEP PROBLEM
8971,indications_LEUKEMIA
8972,indications_MYOCARDIAL PERFUSION SCAN
8973,indications_ORTHOPEDIC PROCEDURE
8974,indications_PSEUDOGOUT
8975,indications_FOOT DISCOMFORT
8976,indications_SKIN DISORDER NOS
8977,indications_CLOTTING DISORDER
8978,indications_ACUTE MYELOID LEUKAEMIA WITHOUT MENTION OF REMISSION
8979,indications_DRUG INEFFECTIVE FOR UNAPPROVED INDICATION
8980,indications_YEAST INFECTION
8981,indications_ALS
8982,indications_DIVERTICULOSIS
8983,indications_METASTATIC MELANOMA
8984,indications_CHRONIC MYELOID LEUKEMIA
8985,indications_LOW BACK PAIN
8986,indications_ENLARGED PROSTATE
8987,indications_KNEE PAIN
8988,indications_MEMORY DISTURBANCE
8989,indications_ESOPHAGEAL ACID REFLUX
8990,indications_MUSCLE PAIN
8991,indications_THROMBOSIS ARM
8992,indications_INFECTION NOS
8993,indications_GENITAL DISORDER FEMALE
8994,indications_PANIC ATTACKS
8995,indications_DRY EYES
8996,indications_MYELODYSPLASIA
